brand,date,spend,transactions,avg_ticket_size,spend_ly,spend_yoy_pct
MTA SUBWAY,2019-07-28,324795.84,15150.77,21.43757974017162,11898.91,2629.63
MTA SUBWAY,2019-07-29,717756.95,26068.11,27.533908288709842,11885.09,5939.14
MTA SUBWAY,2019-07-30,574327.48,24027.65,23.902773679490085,21089.57,2623.28
MTA SUBWAY,2019-07-31,615416.19,23724.61,25.93999184812732,17259.87,3465.59
MTA SUBWAY,2019-08-01,627333.48,25074.99,25.018294324344694,17975.15,3390.0
MTA SUBWAY,2019-08-02,594399.28,26469.22,22.456244649445658,14627.03,3963.7
MTA SUBWAY,2019-08-03,355931.22,18974.43,18.75846705276522,17606.79,1921.56
MTA SUBWAY,2019-08-04,312528.01,15389.38,20.308031252721033,9488.03,3193.92
MTA SUBWAY,2019-08-05,700197.93,26063.97,26.864592385580554,9319.55,7413.22
MTA SUBWAY,2019-08-06,593016.17,23582.47,25.14648253554441,51006.33,1062.63
MTA SUBWAY,2019-08-07,645468.14,23721.74,27.20998291019124,21065.43,2964.11
MTA SUBWAY,2019-08-08,545959.09,24552.48,22.236413185144634,14032.71,3790.62
MTA SUBWAY,2019-08-09,597843.58,27109.13,22.053218970878074,19198.89,3013.95
MTA SUBWAY,2019-08-10,337268.77,18652.36,18.081828251223975,21278.69,1485.01
MTA SUBWAY,2019-08-11,310163.55,15710.9,19.741933943949743,10250.99,2925.69
MTA SUBWAY,2019-08-12,734567.69,26183.12,28.055009868953736,14531.8,4954.9
MTA SUBWAY,2019-08-13,527450.57,21785.06,24.211572977076948,20757.74,2440.98
MTA SUBWAY,2019-08-14,568274.57,23183.81,24.51169889677322,20501.52,2671.87
MTA SUBWAY,2019-08-15,566649.94,24362.41,23.25919069583017,23874.2,2273.48
MTA SUBWAY,2019-08-16,530451.53,24801.61,21.387786115498148,22727.45,2233.97
MTA SUBWAY,2019-08-17,287017.85,15948.51,17.99653071039238,19545.34,1368.47
MTA SUBWAY,2019-08-18,311916.98,14320.36,21.781364434972303,13405.76,2226.74
MTA SUBWAY,2019-08-19,662507.87,24571.43,26.962528025434416,10914.71,5969.86
MTA SUBWAY,2019-08-20,523579.77,22118.93,23.671116550393712,24798.8,2011.31
MTA SUBWAY,2019-08-21,516506.64,21627.53,23.881906070642373,17908.52,2784.14
MTA SUBWAY,2019-08-22,518459.41,22711.77,22.827785328928567,17154.23,2922.34
MTA SUBWAY,2019-08-23,497015.67,23638.44,21.0257390081579,23271.37,2035.74
MTA SUBWAY,2019-08-24,362698.24,18119.95,20.01651439435539,20110.61,1703.52
MTA SUBWAY,2019-08-25,314455.09,14344.79,21.921205538735666,12614.33,2392.84
MTA SUBWAY,2019-08-26,658309.73,24346.89,27.038760597349395,8660.45,7501.33
MTA SUBWAY,2019-08-27,545182.03,21917.45,24.874336658689767,31913.88,1608.29
MTA SUBWAY,2019-08-28,560509.68,22064.62,25.403096903549667,25375.66,2108.85
MTA SUBWAY,2019-08-29,553338.97,23881.51,23.170183543670397,23802.93,2224.67
MTA SUBWAY,2019-08-30,595292.79,25740.28,23.12689644401693,17026.08,3396.36
MTA SUBWAY,2019-08-31,384262.01,19539.28,19.666129458199077,24478.41,1469.8
MTA SUBWAY,2019-09-01,357177.69,17162.3,20.81176124412229,19828.93,1701.3
MTA SUBWAY,2019-09-02,353481.64,14177.46,24.93264943085715,12264.09,2782.25
MTA SUBWAY,2019-09-03,960837.21,29056.41,33.06799463526292,10135.22,9380.18
MTA SUBWAY,2019-09-04,698452.66,24188.0,28.87599884240119,76341.52,814.91
MTA SUBWAY,2019-09-05,623325.93,24014.92,25.955777908067155,32866.44,1796.54
MTA SUBWAY,2019-09-06,642043.49,25631.15,25.04934386478952,34682.6,1751.2
MTA SUBWAY,2019-09-07,381224.91,19085.06,19.97504383009537,24585.24,1450.63
MTA SUBWAY,2019-09-08,323814.21,14773.21,21.919014892497977,14947.3,2066.37
MTA SUBWAY,2019-09-09,728835.99,24945.0,29.217718580877932,11147.16,6438.31
MTA SUBWAY,2019-09-10,598949.4,23255.49,25.75518296969877,26703.94,2142.93
MTA SUBWAY,2019-09-11,610489.9,23123.88,26.400841900234735,24949.37,2346.92
MTA SUBWAY,2019-09-12,545508.65,22990.22,23.72785688871181,30858.02,1667.8
MTA SUBWAY,2019-09-13,581439.54,25687.34,22.635256900870235,25642.06,2167.52
MTA SUBWAY,2019-09-14,360918.22,18959.97,19.035801216985046,32002.1,1027.8
MTA SUBWAY,2019-09-15,327289.7,14907.67,21.954450293037073,18544.93,1664.85
MTA SUBWAY,2019-09-16,667230.64,24082.24,27.706336287654302,16220.78,4013.43
MTA SUBWAY,2019-09-17,564271.88,22578.29,24.991789900829513,26397.95,2037.56
MTA SUBWAY,2019-09-18,582864.77,22596.41,25.794574005339786,25857.9,2154.11
MTA SUBWAY,2019-09-19,523208.5,22755.58,22.992536336142607,28079.58,1763.31
MTA SUBWAY,2019-09-20,593864.88,26680.07,22.25874519819476,29330.7,1924.72
MTA SUBWAY,2019-09-21,398340.96,20405.7,19.521063232332143,26614.71,1396.69
MTA SUBWAY,2019-09-22,298315.46,15032.12,19.845202140483178,15576.12,1815.21
MTA SUBWAY,2019-09-23,680213.04,24601.38,27.64938552227558,13978.21,4766.24
MTA SUBWAY,2019-09-24,587675.19,23302.56,25.219340278493004,33110.03,1674.92
MTA SUBWAY,2019-09-25,553533.3,22229.42,24.900933087772874,25057.0,2109.1
MTA SUBWAY,2019-09-26,554308.99,23227.01,23.864844850886964,32127.76,1625.33
MTA SUBWAY,2019-09-27,580845.58,25771.84,22.537994182797966,35183.88,1550.89
MTA SUBWAY,2019-09-28,403986.34,20118.68,20.080161322711035,36921.82,994.17
MTA SUBWAY,2019-09-29,331590.95,15109.24,21.946236210424882,21040.41,1475.97
MTA SUBWAY,2019-09-30,664566.3,22870.91,29.057274065614358,14680.55,4426.85
MTA SUBWAY,2019-10-01,641839.63,22303.01,28.778161781750537,35480.36,1709.0
MTA SUBWAY,2019-10-02,617439.61,22467.15,27.481883995077254,30919.62,1896.92
MTA SUBWAY,2019-10-03,793927.97,26919.9,29.49223325495265,48935.03,1522.41
MTA SUBWAY,2019-10-04,704430.77,28469.55,24.743305391198668,41622.94,1592.41
MTA SUBWAY,2019-10-05,446867.8,21228.66,21.050212307324156,37990.54,1076.26
MTA SUBWAY,2019-10-06,358141.47,15583.98,22.981386654757,24480.3,1362.98
MTA SUBWAY,2019-10-07,762919.5,25559.23,29.849079960546543,17619.33,4230.01
MTA SUBWAY,2019-10-08,538109.51,21072.87,25.535653662742664,30920.89,1640.28
MTA SUBWAY,2019-10-09,577812.09,20498.82,28.187578114252428,41510.32,1291.97
MTA SUBWAY,2019-10-10,592378.51,24321.98,24.355686091346183,26808.11,2109.7
MTA SUBWAY,2019-10-11,634544.97,27735.69,22.878283179542315,28355.97,2137.78
MTA SUBWAY,2019-10-12,427838.34,22045.74,19.4068486700832,36716.61,1065.24
MTA SUBWAY,2019-10-13,335591.02,17243.99,19.461332325059338,18413.16,1722.56
MTA SUBWAY,2019-10-14,579452.41,22392.04,25.87760695318515,16702.83,3369.19
MTA SUBWAY,2019-10-15,720024.6,25777.97,27.93178050870569,35636.56,1920.47
MTA SUBWAY,2019-10-16,624283.47,23257.3,26.842473975912938,27461.15,2173.33
MTA SUBWAY,2019-10-17,615185.48,24949.5,24.657226798132225,26071.39,2259.62
MTA SUBWAY,2019-10-18,646109.14,28667.92,22.537705560780136,22227.65,2806.78
MTA SUBWAY,2019-10-19,406571.49,21270.37,19.114453110124554,34981.43,1062.25
MTA SUBWAY,2019-10-20,313679.69,14556.7,21.548818756998493,15141.15,1971.7
MTA SUBWAY,2019-10-21,682743.82,24172.69,28.244428733417752,13412.31,4990.43
MTA SUBWAY,2019-10-22,562120.48,21777.54,25.81193651808239,44703.67,1157.44
MTA SUBWAY,2019-10-23,572828.33,22705.12,25.229037767692926,35674.5,1505.71
MTA SUBWAY,2019-10-24,589075.17,23669.24,24.88779403140954,34571.46,1603.93
MTA SUBWAY,2019-10-25,610234.87,26534.26,22.997998436738015,33785.01,1706.23
MTA SUBWAY,2019-10-26,384092.0,19797.75,19.400790493869252,34525.62,1012.48
MTA SUBWAY,2019-10-27,276881.28,12611.71,21.95430120102667,15440.05,1693.27
MTA SUBWAY,2019-10-28,719223.48,24954.05,28.821913877707225,17651.93,3974.48
MTA SUBWAY,2019-10-29,556797.57,22705.17,24.5229421316819,44234.41,1158.74
MTA SUBWAY,2019-10-30,668085.87,23037.7,28.99967748516562,26576.93,2413.78
MTA SUBWAY,2019-10-31,608862.33,24193.82,25.166027109402318,28110.29,2065.98
MTA SUBWAY,2019-11-01,675368.76,27725.07,24.35949701840248,58961.31,1045.44
MTA SUBWAY,2019-11-02,477370.02,21535.49,22.16666627970852,37884.34,1160.07
MTA SUBWAY,2019-11-03,455362.27,18527.03,24.57826591741904,31358.44,1352.12
MTA SUBWAY,2019-11-04,875397.91,26297.95,33.28768630254449,24262.98,3507.96
MTA SUBWAY,2019-11-05,600698.01,22441.54,26.76723656219671,53036.22,1032.62
MTA SUBWAY,2019-11-06,650893.86,23005.39,28.293102616386857,40608.11,1502.87
MTA SUBWAY,2019-11-07,592208.49,24070.64,24.602939099251206,36922.64,1503.92
MTA SUBWAY,2019-11-08,634340.77,27188.16,23.33150790638278,30185.45,2001.48
MTA SUBWAY,2019-11-09,466464.63,22653.02,20.59171933808384,28580.23,1532.12
MTA SUBWAY,2019-11-10,336250.98,15688.69,21.43269960716924,20704.15,1524.08
MTA SUBWAY,2019-11-11,663613.32,23837.19,27.839410601669073,25795.63,2472.58
MTA SUBWAY,2019-11-12,591508.16,22590.66,26.183748504913094,42853.03,1280.32
MTA SUBWAY,2019-11-13,570964.79,22398.57,25.49112688890407,42041.43,1258.1
MTA SUBWAY,2019-11-14,581841.06,23638.25,24.614388120948043,35096.91,1557.81
MTA SUBWAY,2019-11-15,656220.52,27932.62,23.492981324344083,38627.05,1598.86
MTA SUBWAY,2019-11-16,402763.35,20147.47,19.990765589922702,34902.01,1053.98
MTA SUBWAY,2019-11-17,323066.71,15025.64,21.50102824239101,23793.78,1257.78
MTA SUBWAY,2019-11-18,674934.52,24782.78,27.234011680691193,19484.81,3363.9
MTA SUBWAY,2019-11-19,558786.63,22341.86,25.010747986067408,41008.78,1262.6
MTA SUBWAY,2019-11-20,578332.75,22213.61,26.03506363891326,25234.76,2191.81
MTA SUBWAY,2019-11-21,512943.23,22907.25,22.392178458784883,56103.43,814.28
MTA SUBWAY,2019-11-22,558037.43,25997.32,21.46519064272779,16140.71,3357.33
MTA SUBWAY,2019-11-23,406887.42,20290.03,20.053564238199748,23465.21,1634.0
MTA SUBWAY,2019-11-24,300868.27,14279.75,21.069575447749436,23265.56,1193.19
MTA SUBWAY,2019-11-25,635186.1,26018.44,24.412920221196966,19465.03,3163.22
MTA SUBWAY,2019-11-26,490917.11,24746.06,19.838192827464248,52604.58,833.22
MTA SUBWAY,2019-11-27,479258.75,23998.09,19.970703918520183,93235.63,414.03
MTA SUBWAY,2019-11-28,235016.76,12070.58,19.470212698975526,38723.24,506.91
MTA SUBWAY,2019-11-29,415675.41,19728.37,21.069931778449003,33533.35,1139.59
MTA SUBWAY,2019-11-30,389335.68,18920.44,20.577517224757987,36400.94,969.58
MTA SUBWAY,2019-12-01,341292.62,13629.14,25.04139072604728,24194.0,1310.65
MTA SUBWAY,2019-12-02,903779.81,26964.31,33.517631639748984,15127.84,5874.28
MTA SUBWAY,2019-12-03,682199.94,24404.83,27.953480520044593,54963.18,1141.19
MTA SUBWAY,2019-12-04,657932.85,23763.39,27.68682624827518,45179.79,1356.25
MTA SUBWAY,2019-12-05,560131.15,23480.94,23.854715782247222,40379.05,1287.18
MTA SUBWAY,2019-12-06,642845.25,28250.66,22.75505244833218,36018.8,1684.75
MTA SUBWAY,2019-12-07,453167.86,24921.51,18.183804271892033,37323.29,1114.17
MTA SUBWAY,2019-12-08,354547.55,17559.7,20.190979914235434,28013.74,1165.62
MTA SUBWAY,2019-12-09,744587.26,28413.32,26.205570485955178,20410.32,3548.09
MTA SUBWAY,2019-12-10,572917.4,24669.29,23.223911186742708,45857.26,1149.35
MTA SUBWAY,2019-12-11,584001.12,24621.4,23.71924910849911,36613.52,1495.04
MTA SUBWAY,2019-12-12,577543.29,26052.39,22.168533865798878,42374.46,1262.95
MTA SUBWAY,2019-12-13,641313.07,31396.86,20.426025723591465,36014.88,1680.69
MTA SUBWAY,2019-12-14,464875.63,25854.85,17.98020990259081,39402.36,1079.82
MTA SUBWAY,2019-12-15,394538.12,21115.88,18.684427075736362,34120.18,1056.32
MTA SUBWAY,2019-12-16,706627.73,30104.83,23.472237843561977,16925.49,4074.93
MTA SUBWAY,2019-12-17,531974.36,25132.48,21.166807254994335,69414.96,666.37
MTA SUBWAY,2019-12-18,551005.92,26447.73,20.833769854728555,34249.12,1508.82
MTA SUBWAY,2019-12-19,512293.31,25651.23,19.971491035712518,652622.18,-21.5
MTA SUBWAY,2019-12-20,522969.88,27678.88,18.894185024827593,400673.49,30.52
MTA SUBWAY,2019-12-21,354083.73,21324.21,16.60477597997769,393878.29,-10.1
MTA SUBWAY,2019-12-22,291130.1,17008.09,17.11715424836063,283465.89,2.7
MTA SUBWAY,2019-12-23,444322.87,23156.47,19.187849875218458,479727.46,-7.38
MTA SUBWAY,2019-12-24,302127.1,14840.46,20.358337949093222,470258.18,-35.75
MTA SUBWAY,2019-12-25,180357.89,8725.56,20.67006472936981,145822.39,23.68
MTA SUBWAY,2019-12-26,398072.92,18421.42,21.609241849976822,461387.14,-13.72
MTA SUBWAY,2019-12-27,490651.85,23339.32,21.022542644772855,488297.77,0.48
MTA SUBWAY,2019-12-28,393583.54,20205.29,19.479232418836848,472099.18,-16.63
MTA SUBWAY,2019-12-29,324938.89,15440.5,21.044583400796608,425013.11,-23.55
MTA SUBWAY,2019-12-30,608741.37,23995.06,25.36944562755834,363602.62,67.42
MTA SUBWAY,2019-12-31,553812.86,23752.8,23.315687413694384,457786.99,20.98
MTA SUBWAY,2020-01-01,374405.4,15393.19,24.322794690379318,294795.16,27.01
MTA SUBWAY,2020-01-02,903662.84,26971.37,33.50452127570828,965557.49,-6.41
MTA SUBWAY,2020-01-03,707326.67,25194.12,28.075069500343734,704258.12,0.44
MTA SUBWAY,2020-01-04,426555.06,17588.07,24.252522306313313,599597.05,-28.86
MTA SUBWAY,2020-01-05,365608.99,13817.2,26.460425411805574,324614.1,12.63
MTA SUBWAY,2020-01-06,889148.49,25770.86,34.502088405276346,326938.78,171.96
MTA SUBWAY,2020-01-07,597623.27,21618.71,27.643798820558676,727605.55,-17.86
MTA SUBWAY,2020-01-08,576379.35,20479.84,28.143742822209546,496436.56,16.1
MTA SUBWAY,2020-01-09,546514.27,22412.55,24.384296744457906,575754.72,-5.08
MTA SUBWAY,2020-01-10,572707.58,24339.77,23.52970385504875,482618.32,18.67
MTA SUBWAY,2020-01-11,389366.78,18901.31,20.599989101284514,501156.51,-22.31
MTA SUBWAY,2020-01-12,285938.48,13288.71,21.517399356295684,293630.78,-2.62
MTA SUBWAY,2020-01-13,643591.13,22692.57,28.36131517937369,237447.04,171.05
MTA SUBWAY,2020-01-14,498106.46,19529.41,25.5054535697699,589030.91,-15.44
MTA SUBWAY,2020-01-15,532158.81,20159.32,26.397656766200452,462195.45,15.14
MTA SUBWAY,2020-01-16,527302.23,21607.14,24.404073375745238,487433.63,8.18
MTA SUBWAY,2020-01-17,551783.46,24378.18,22.63431724599621,464052.41,18.91
MTA SUBWAY,2020-01-18,315516.91,15957.03,19.772909495062674,453494.24,-30.43
MTA SUBWAY,2020-01-19,281937.6,14362.82,19.629682750323404,273721.37,3.0
MTA SUBWAY,2020-01-20,407665.45,17024.69,23.945543208128903,208053.17,95.94
MTA SUBWAY,2020-01-21,568887.47,21801.3,26.094199428474447,285533.16,99.24
MTA SUBWAY,2020-01-22,471697.45,18975.77,24.85788191994317,504570.87,-6.52
MTA SUBWAY,2020-01-23,451685.53,19565.53,23.08578045164123,434908.03,3.86
MTA SUBWAY,2020-01-24,473163.5,21877.21,21.62814636784124,418564.19,13.04
MTA SUBWAY,2020-01-25,333694.93,15650.56,21.321596799092173,512189.13,-34.85
MTA SUBWAY,2020-01-26,292207.15,13570.05,21.533240481796312,332596.99,-12.14
MTA SUBWAY,2020-01-27,664940.17,21883.9,30.384902599628038,299542.08,121.99
MTA SUBWAY,2020-01-28,526376.17,19882.62,26.474185494668212,690697.53,-23.79
MTA SUBWAY,2020-01-29,549321.68,19528.9,28.128654455704112,525167.84,4.6
MTA SUBWAY,2020-01-30,551710.8,20543.3,26.855996845686917,522937.64,5.5
MTA SUBWAY,2020-01-31,542828.38,22164.73,24.490638054242034,475514.22,14.16
MTA SUBWAY,2020-02-01,475347.85,17701.04,26.854232858634294,763195.64,-37.72
MTA SUBWAY,2020-02-02,401174.74,13365.49,30.015715099109723,406835.29,-1.39
MTA SUBWAY,2020-02-03,905070.42,24953.12,36.27083186391121,318738.66,183.95
MTA SUBWAY,2020-02-04,613056.12,20313.61,30.179575171522934,775699.68,-20.97
MTA SUBWAY,2020-02-05,657730.07,20771.8,31.664567827535407,558687.53,17.73
MTA SUBWAY,2020-02-06,597167.55,21213.95,28.149757588756458,630594.19,-5.3
MTA SUBWAY,2020-02-07,570336.97,23276.66,24.50252613562255,456554.89,24.92
MTA SUBWAY,2020-02-08,341983.66,16930.84,20.19885959586175,535476.98,-36.13
MTA SUBWAY,2020-02-09,291672.14,12831.0,22.731832281193984,349560.87,-16.56
MTA SUBWAY,2020-02-10,647446.31,22356.88,28.959600355684696,287671.27,125.06
MTA SUBWAY,2020-02-11,511830.62,19910.97,25.705961085773318,584349.71,-12.41
MTA SUBWAY,2020-02-12,549665.82,19623.07,28.0112041591861,421273.29,30.48
MTA SUBWAY,2020-02-13,512090.86,21071.99,24.301969581420643,518063.44,-1.15
MTA SUBWAY,2020-02-14,565490.77,24261.48,23.308172873213014,487628.73,15.97
MTA SUBWAY,2020-02-15,351943.97,17389.98,20.238319423024063,512955.18,-31.39
MTA SUBWAY,2020-02-16,279024.51,14505.92,19.235216380622532,318646.51,-12.43
MTA SUBWAY,2020-02-17,391836.65,16181.44,24.215190366246762,261657.94,49.75
MTA SUBWAY,2020-02-18,584440.91,21184.21,27.588515691640144,339835.0,71.98
MTA SUBWAY,2020-02-19,489156.75,19644.68,24.90021471461994,544605.14,-10.18
MTA SUBWAY,2020-02-20,485595.1,19852.23,24.460481265832602,444882.69,9.15
MTA SUBWAY,2020-02-21,532544.16,22614.41,23.548885865251407,479310.11,11.11
MTA SUBWAY,2020-02-22,314307.95,15801.35,19.891208662550984,458878.6,-31.51
MTA SUBWAY,2020-02-23,257257.16,12387.24,20.76791601680439,288071.7,-10.7
MTA SUBWAY,2020-02-24,609911.51,20638.99,29.551422332197454,240701.05,153.39
MTA SUBWAY,2020-02-25,496839.82,19535.58,25.432560487070255,575800.48,-13.71
MTA SUBWAY,2020-02-26,525491.84,19082.94,27.537257885839395,522289.84,0.61
MTA SUBWAY,2020-02-27,513877.39,20501.02,25.06594257261346,549492.84,-6.48
MTA SUBWAY,2020-02-28,596936.68,24253.87,24.61201779344905,538008.09,10.95
MTA SUBWAY,2020-02-29,397193.51,17378.66,22.855243729953862,582425.27,-31.8
MTA SUBWAY,2020-03-01,335253.19,13041.37,25.706899658548142,328630.6,2.02
MTA SUBWAY,2020-03-02,770220.64,22766.77,33.8309140910195,322118.69,139.11
MTA SUBWAY,2020-03-03,620186.68,20001.84,31.00648140371086,707207.65,-12.3
MTA SUBWAY,2020-03-04,671721.89,20290.87,33.10463720875448,643220.56,4.43
MTA SUBWAY,2020-03-05,562259.62,20371.42,27.600413716864118,639689.54,-12.1
MTA SUBWAY,2020-03-06,650522.41,23247.15,27.982888655168484,543174.32,19.76
MTA SUBWAY,2020-03-07,389117.5,16683.33,23.32373093381237,633985.04,-38.62
MTA SUBWAY,2020-03-08,295918.29,12306.69,24.04531925318668,358840.75,-17.53
MTA SUBWAY,2020-03-09,644087.96,20954.44,30.737541065282585,277106.88,132.43
MTA SUBWAY,2020-03-10,441596.73,17276.75,25.560173643769804,679969.63,-35.06
MTA SUBWAY,2020-03-11,406309.14,15734.62,25.822621709326313,523557.27,-22.39
MTA SUBWAY,2020-03-12,303140.71,13277.51,22.8311415318083,547449.93,-44.63
MTA SUBWAY,2020-03-13,266790.26,12375.39,21.558129481171907,520987.94,-48.79
MTA SUBWAY,2020-03-14,150633.12,7101.42,21.211690056354925,531422.6,-71.65
MTA SUBWAY,2020-03-15,111052.13,4875.0,22.779924102564102,349837.67,-68.26
MTA SUBWAY,2020-03-16,164790.89,6959.12,23.679846015013396,283398.74,-41.85
MTA SUBWAY,2020-03-17,97836.39,4792.72,20.41354178837904,599452.7,-83.68
MTA SUBWAY,2020-03-18,80865.45,3934.0,20.555528723945095,490499.46,-83.51
MTA SUBWAY,2020-03-19,72609.85,3564.48,20.37039063201365,463564.42,-84.34
MTA SUBWAY,2020-03-20,72468.45,3779.18,19.175707428595622,489544.02,-85.2
MTA SUBWAY,2020-03-21,32645.75,1945.53,16.77987489270276,474713.43,-93.12
MTA SUBWAY,2020-03-22,27592.18,1349.28,20.449558282936085,303217.26,-90.9
MTA SUBWAY,2020-03-23,50757.29,2117.83,23.96664982552896,293793.16,-82.72
MTA SUBWAY,2020-03-24,48761.12,2033.58,23.977969885620436,565452.6,-91.38
MTA SUBWAY,2020-03-25,32676.05,1599.28,20.431725526486918,515800.67,-93.66
MTA SUBWAY,2020-03-26,34361.63,1709.33,20.10239684554767,541705.1,-93.66
MTA SUBWAY,2020-03-27,34336.21,1734.17,19.79979471447436,508033.49,-93.24
MTA SUBWAY,2020-03-28,18369.62,982.27,18.70119213658159,582168.78,-96.84
MTA SUBWAY,2020-03-29,12560.14,741.71,16.93403082067115,385619.88,-96.74
MTA SUBWAY,2020-03-30,38127.88,1740.45,21.906909132695564,293772.12,-87.02
MTA SUBWAY,2020-03-31,31003.58,1518.09,20.422754909129235,684813.16,-95.47
MTA SUBWAY,2020-04-01,30610.41,1408.24,21.736642901778104,585942.65,-94.78
MTA SUBWAY,2020-04-02,32530.4,1495.33,21.75466285034073,646870.21,-94.97
MTA SUBWAY,2020-04-03,26453.71,1433.25,18.45714983429269,570393.59,-95.36
MTA SUBWAY,2020-04-04,21217.69,1149.29,18.4615632259917,636950.09,-96.67
MTA SUBWAY,2020-04-05,15135.36,772.06,19.603864984586693,370229.62,-95.91
MTA SUBWAY,2020-04-06,40657.72,1654.1,24.579964935614537,307992.27,-86.8
MTA SUBWAY,2020-04-07,27392.3,1433.63,19.106952281969544,648593.48,-95.78
MTA SUBWAY,2020-04-08,25448.5,1208.89,21.05112954859416,526925.42,-95.17
MTA SUBWAY,2020-04-09,22984.9,1156.32,19.87762903002629,529933.81,-95.66
MTA SUBWAY,2020-04-10,30181.25,1451.45,20.793861311102688,489886.38,-93.84
MTA SUBWAY,2020-04-11,16791.27,941.34,17.837625087641023,523099.44,-96.79
MTA SUBWAY,2020-04-12,16031.9,809.08,19.814975033371233,349905.92,-95.42
MTA SUBWAY,2020-04-13,33603.4,1288.37,26.08210374348984,287989.15,-88.33
MTA SUBWAY,2020-04-14,34152.9,1606.91,21.25377276885451,624580.36,-94.53
MTA SUBWAY,2020-04-15,25570.69,1398.87,18.27953276573234,531087.46,-95.19
MTA SUBWAY,2020-04-16,19986.32,1266.43,15.781622355755943,521991.82,-96.17
MTA SUBWAY,2020-04-17,25655.17,1404.01,18.272782957386344,476333.28,-94.61
MTA SUBWAY,2020-04-18,15104.1,893.85,16.89780164457124,457564.38,-96.7
MTA SUBWAY,2020-04-19,15317.36,916.48,16.71325069832402,330751.77,-95.37
MTA SUBWAY,2020-04-20,34344.68,1763.67,19.473416228659556,240665.8,-85.73
MTA SUBWAY,2020-04-21,22615.06,1246.58,18.14168364645671,584853.86,-96.13
MTA SUBWAY,2020-04-22,23351.2,1354.38,17.241246917408702,488508.83,-95.22
MTA SUBWAY,2020-04-23,26719.99,1392.58,19.187400364790534,511734.93,-94.78
MTA SUBWAY,2020-04-24,26458.74,1440.52,18.367492294449228,487079.31,-94.57
MTA SUBWAY,2020-04-25,18722.17,1222.94,15.309148445549248,508545.61,-96.32
MTA SUBWAY,2020-04-26,15554.14,845.57,18.39485790650094,359956.96,-95.68
MTA SUBWAY,2020-04-27,36676.03,1798.13,20.396762191832625,293743.84,-87.51
MTA SUBWAY,2020-04-28,29731.28,1678.61,17.711844919308238,725552.85,-95.9
MTA SUBWAY,2020-04-29,27176.19,1367.42,19.874062102353335,573206.3,-95.26
MTA SUBWAY,2020-04-30,20289.02,1408.57,14.40398418253974,651127.69,-96.88
MTA SUBWAY,2020-05-01,27927.35,1523.99,18.32515305218538,587745.59,-95.25
MTA SUBWAY,2020-05-02,24903.61,1483.92,16.782313062698798,646803.63,-96.15
MTA SUBWAY,2020-05-03,16728.32,1148.8,14.561559888579387,393847.68,-95.75
MTA SUBWAY,2020-05-04,40676.74,2048.28,19.858974358974358,311679.26,-86.95
MTA SUBWAY,2020-05-05,36564.54,1798.33,20.332497372562322,783692.63,-95.33
MTA SUBWAY,2020-05-06,31905.7,1643.66,19.411374615188056,570278.54,-94.41
MTA SUBWAY,2020-05-07,27016.07,1797.28,15.031642259414227,569100.5,-95.25
MTA SUBWAY,2020-05-08,30649.01,1688.22,18.1546303206928,545220.21,-94.38
MTA SUBWAY,2020-05-09,16215.24,1219.13,13.300665228482606,545291.77,-97.03
MTA SUBWAY,2020-05-10,19518.53,1264.86,15.431375804436856,349951.08,-94.42
MTA SUBWAY,2020-05-11,45387.86,1955.31,23.21261590233774,237524.22,-80.89
MTA SUBWAY,2020-05-12,28214.92,1652.43,17.07480498417482,644669.69,-95.62
MTA SUBWAY,2020-05-13,30956.01,1867.73,16.5741354478431,521919.81,-94.07
MTA SUBWAY,2020-05-14,36312.38,2081.76,17.443115440780876,589218.92,-93.84
MTA SUBWAY,2020-05-15,30636.54,2151.07,14.242465377695751,560249.56,-94.53
MTA SUBWAY,2020-05-16,22747.09,1648.9,13.795312026199284,548926.28,-95.86
MTA SUBWAY,2020-05-17,21539.44,1357.01,15.872720171553635,388884.31,-94.46
MTA SUBWAY,2020-05-18,48584.0,2360.27,20.584085719006723,301056.28,-83.86
MTA SUBWAY,2020-05-19,34140.1,2007.27,17.00822510175512,638933.44,-94.66
MTA SUBWAY,2020-05-20,32497.32,2066.0,15.729583736689255,522032.59,-93.77
MTA SUBWAY,2020-05-21,32351.1,2022.94,15.992120379250002,517568.81,-93.75
MTA SUBWAY,2020-05-22,35120.96,2271.09,15.464362927052647,477127.15,-92.64
MTA SUBWAY,2020-05-23,19743.91,1259.26,15.678978130012865,496246.21,-96.02
MTA SUBWAY,2020-05-24,22339.06,1535.35,14.549816002865798,341426.96,-93.46
MTA SUBWAY,2020-05-25,31834.51,1775.67,17.928167959136548,317756.26,-89.98
MTA SUBWAY,2020-05-26,48184.49,2593.83,18.57657980669512,350517.32,-86.25
MTA SUBWAY,2020-05-27,42466.11,2252.79,18.850452106055158,705964.63,-93.98
MTA SUBWAY,2020-05-28,41636.18,2384.93,17.458030214723284,654545.0,-93.64
MTA SUBWAY,2020-05-29,40835.55,2469.13,16.538436615326045,598489.53,-93.18
MTA SUBWAY,2020-05-30,30095.83,2358.97,12.758038465940645,691545.35,-95.65
MTA SUBWAY,2020-05-31,27159.3,1966.26,13.812669738488298,462382.75,-94.13
MTA SUBWAY,2020-06-01,65459.92,3222.02,20.31642261686768,424861.83,-84.59
MTA SUBWAY,2020-06-02,54596.22,3424.25,15.943993575235453,819954.22,-93.34
